gene_id_simplified	V1	V1V2shared
ENSG00000261210	yes	yes
ENSG00000261247	yes	yes
ENSG00000261272	yes	NA
ENSG00000261456	yes	yes
ENSG00000261509	yes	yes
ENSG00000261587	yes	yes
ENSG00000261594	yes	yes
ENSG00000261678	yes	yes
ENSG00000261701	yes	yes
ENSG00000261739	yes	yes
ENSG00000261787	yes	yes
ENSG00000261794	yes	NA
ENSG00000261857	yes	yes
ENSG00000261934	yes	yes
ENSG00000261949	yes	yes
ENSG00000262180	yes	yes
ENSG00000262209	yes	yes
ENSG00000262406	yes	yes
ENSG00000262484	yes	yes
ENSG00000262576	yes	yes
ENSG00000262628	yes	yes
ENSG00000263639	yes	NA
ENSG00000263761	yes	yes
ENSG00000264424	yes	yes
ENSG00000265190	yes	yes
ENSG00000265203	yes	yes
ENSG00000265763	yes	yes
ENSG00000266265	yes	yes
ENSG00000266524	yes	yes
ENSG00000267206	yes	yes
ENSG00000267467	yes	yes
ENSG00000267631	yes	yes
ENSG00000268009	yes	yes
ENSG00000268089	yes	yes
ENSG00000268104	yes	yes
ENSG00000268182	yes	yes
ENSG00000268221	yes	NA
ENSG00000268223	yes	yes
ENSG00000268447	yes	yes
ENSG00000268606	yes	yes
ENSG00000268629	yes	yes
ENSG00000268651	yes	NA
ENSG00000268738	yes	yes
ENSG00000268964	yes	yes
ENSG00000268975	yes	NA
ENSG00000268988	yes	yes
ENSG00000268991	yes	yes
ENSG00000269028	yes	NA
ENSG00000269058	yes	yes
ENSG00000269067	yes	yes
ENSG00000269113	yes	yes
ENSG00000269190	yes	yes
ENSG00000269405	yes	yes
ENSG00000269433	yes	NA
ENSG00000269437	yes	yes
ENSG00000269502	yes	yes
ENSG00000269526	yes	yes
ENSG00000269586	yes	yes
ENSG00000269699	yes	yes
ENSG00000269791	yes	yes
ENSG00000269855	yes	yes
ENSG00000269964	yes	yes
ENSG00000270106	yes	NA
ENSG00000270188	yes	yes
ENSG00000270316	yes	NA
ENSG00000270394	yes	yes
ENSG00000270617	yes	NA
ENSG00000270672	yes	yes
ENSG00000270765	yes	yes
ENSG00000270806	yes	yes
ENSG00000270885	yes	yes
ENSG00000270946	yes	yes
ENSG00000271079	yes	yes
ENSG00000271271	yes	yes
ENSG00000271321	yes	yes
ENSG00000271567	yes	yes
ENSG00000271723	yes	NA
ENSG00000272514	yes	yes
ENSG00000272674	yes	yes
ENSG00000272804	yes	yes
ENSG00000273003	yes	NA
ENSG00000273079	yes	yes
ENSG00000273111	yes	NA
ENSG00000273274	yes	yes
ENSG00000273331	yes	yes
ENSG00000273513	yes	yes
ENSG00000273542	yes	yes
ENSG00000273696	yes	yes
ENSG00000273706	yes	yes
ENSG00000273777	yes	yes
ENSG00000274102	yes	yes
ENSG00000274183	yes	yes
ENSG00000274209	yes	yes
ENSG00000274226	yes	yes
ENSG00000274252	yes	yes
ENSG00000274286	yes	yes
ENSG00000274443	yes	yes
ENSG00000274529	yes	yes
ENSG00000274736	yes	yes
ENSG00000274749	yes	yes
ENSG00000274791	yes	yes
ENSG00000274808	yes	yes
ENSG00000274897	yes	yes
ENSG00000274933	yes	yes
ENSG00000275034	yes	yes
ENSG00000275152	yes	yes
ENSG00000275356	yes	yes
ENSG00000275385	yes	yes
ENSG00000275410	yes	yes
ENSG00000275489	yes	yes
ENSG00000275572	yes	yes
ENSG00000275591	yes	yes
ENSG00000275663	yes	yes
ENSG00000275718	yes	yes
ENSG00000275722	yes	yes
ENSG00000275774	yes	yes
ENSG00000276119	yes	yes
ENSG00000276430	yes	yes
ENSG00000276747	yes	yes
ENSG00000277288	yes	yes
ENSG00000277322	yes	yes
ENSG00000277363	yes	yes
ENSG00000277399	yes	yes
ENSG00000277556	yes	yes
ENSG00000277745	yes	yes
ENSG00000277858	yes	yes
ENSG00000277865	yes	yes
ENSG00000277893	yes	yes
ENSG00000277932	yes	yes
ENSG00000277957	yes	NA
ENSG00000278057	yes	NA
ENSG00000278085	yes	yes
ENSG00000278505	yes	yes
ENSG00000278522	yes	yes
ENSG00000278570	yes	yes
ENSG00000278599	yes	yes
ENSG00000278685	yes	yes
ENSG00000278848	yes	yes
ENSG00000279968	yes	yes
ENSG00000280969	yes	yes
ENSG00000282301	yes	yes
ENSG00000026025	yes	NA
ENSG00000068078	yes	yes
ENSG00000077782	yes	yes
ENSG00000105173	yes	yes
ENSG00000105810	yes	yes
ENSG00000105976	yes	yes
ENSG00000110092	yes	yes
ENSG00000118971	yes	NA
ENSG00000133703	yes	yes
ENSG00000135446	yes	NA
ENSG00000149294	yes	yes
ENSG00000154654	yes	yes
ENSG00000157764	yes	yes
ENSG00000165731	yes	yes
ENSG00000039068	yes	NA
ENSG00000122691	yes	yes
ENSG00000148516	yes	NA
ENSG00000165215	yes	yes
ENSG00000169554	yes	NA
ENSG00000092295	yes	yes
ENSG00000125780	yes	yes
ENSG00000143369	yes	NA
ENSG00000160213	yes	NA
ENSG00000172005	yes	yes
ENSG00000183347	yes	NA
ENSG00000214711	yes	yes
ENSG00000013583	yes	yes
ENSG00000034713	yes	yes
ENSG00000062582	yes	yes
ENSG00000065518	yes	yes
ENSG00000073578	yes	yes
ENSG00000075415	yes	yes
ENSG00000087302	yes	yes
ENSG00000089009	yes	yes
ENSG00000089597	yes	yes
ENSG00000100387	yes	yes
ENSG00000101158	yes	yes
ENSG00000102144	yes	yes
ENSG00000105254	yes	yes
ENSG00000105258	yes	yes
ENSG00000105677	yes	yes
ENSG00000117450	yes	yes
ENSG00000122034	yes	yes
ENSG00000123416	yes	yes
ENSG00000125743	yes	yes
ENSG00000127884	yes	yes
ENSG00000132963	yes	yes
ENSG00000134248	yes	yes
ENSG00000134333	yes	yes
ENSG00000141367	yes	yes
ENSG00000141543	yes	yes
ENSG00000142168	yes	yes
ENSG00000143321	yes	yes
ENSG00000143543	yes	yes
ENSG00000147123	yes	yes
ENSG00000148834	yes	yes
ENSG00000150991	yes	yes
ENSG00000155876	yes	yes
ENSG00000161203	yes	yes
ENSG00000163882	yes	yes
ENSG00000166595	yes	yes
ENSG00000166797	yes	yes
ENSG00000166848	yes	yes
ENSG00000168894	yes	yes
ENSG00000170296	yes	yes
ENSG00000170906	yes	yes
ENSG00000179010	yes	yes
ENSG00000181222	yes	yes
ENSG00000182117	yes	yes
ENSG00000196230	yes	yes
ENSG00000204574	yes	yes
ENSG00000213619	yes	yes
ENSG00000214253	yes	yes
ENSG00000219200	yes	yes
ENSG00000240972	yes	yes
ENSG00000256269	yes	yes
ENSG00000027697	yes	yes
ENSG00000096968	yes	NA
ENSG00000111537	yes	NA
ENSG00000115415	yes	NA
ENSG00000125347	yes	NA
ENSG00000131203	yes	yes
ENSG00000138755	yes	NA
ENSG00000159128	yes	yes
ENSG00000162434	yes	NA
ENSG00000168610	yes	NA
ENSG00000169245	yes	NA
ENSG00000185338	yes	yes
ENSG00000070915	yes	yes
ENSG00000113946	yes	yes
ENSG00000144035	yes	yes
ENSG00000147003	yes	yes
ENSG00000154025	yes	yes
ENSG00000205795	yes	yes
ENSG00000005471	yes	yes
ENSG00000009724	yes	yes
ENSG00000025423	yes	yes
ENSG00000047457	yes	yes
ENSG00000055957	yes	yes
ENSG00000083807	yes	yes
ENSG00000084734	yes	yes
ENSG00000091513	yes	yes
ENSG00000091583	yes	yes
ENSG00000105697	yes	yes
ENSG00000106327	yes	yes
ENSG00000106804	yes	yes
ENSG00000106927	yes	yes
ENSG00000110245	yes	yes
ENSG00000113905	yes	yes
ENSG00000115718	yes	yes
ENSG00000117601	yes	yes
ENSG00000118271	yes	yes
ENSG00000121410	yes	yes
ENSG00000123838	yes	yes
ENSG00000130649	yes	yes
ENSG00000131187	yes	yes
ENSG00000135094	yes	yes
ENSG00000138115	yes	yes
ENSG00000138207	yes	yes
ENSG00000141505	yes	NA
ENSG00000158874	yes	yes
ENSG00000161031	yes	yes
ENSG00000161944	yes	yes
ENSG00000163631	yes	yes
ENSG00000166035	yes	NA
ENSG00000167711	yes	yes
ENSG00000171557	yes	yes
ENSG00000171560	yes	yes
ENSG00000171564	yes	yes
ENSG00000172955	yes	yes
ENSG00000174990	yes	yes
ENSG00000175003	yes	yes
ENSG00000187758	yes	yes
ENSG00000197249	yes	NA
ENSG00000198099	yes	yes
ENSG00000198610	yes	yes
ENSG00000228278	yes	yes
ENSG00000229314	yes	yes
ENSG00000243649	yes	yes
ENSG00000257017	yes	yes
ENSG00000003147	yes	yes
ENSG00000004468	yes	NA
ENSG00000007312	yes	yes
ENSG00000008438	yes	NA
ENSG00000008516	yes	NA
ENSG00000010610	yes	NA
ENSG00000011590	yes	NA
ENSG00000012124	yes	NA
ENSG00000012779	yes	yes
ENSG00000013725	yes	NA
ENSG00000019169	yes	NA
ENSG00000023445	yes	yes
ENSG00000035664	yes	yes
ENSG00000035720	yes	yes
ENSG00000041353	yes	NA
ENSG00000042980	yes	NA
ENSG00000048462	yes	NA
ENSG00000049768	yes	yes
ENSG00000050730	yes	NA
ENSG00000052749	yes	yes
ENSG00000059728	yes	yes
ENSG00000064225	yes	NA
ENSG00000064886	yes	NA
ENSG00000065357	yes	yes
ENSG00000068831	yes	yes
ENSG00000069493	yes	yes
ENSG00000071575	yes	yes
ENSG00000072134	yes	NA
ENSG00000072694	yes	NA
ENSG00000072818	yes	NA
ENSG00000073803	yes	NA
ENSG00000073861	yes	NA
ENSG00000074966	yes	yes
ENSG00000075234	yes	NA
ENSG00000075826	yes	NA
ENSG00000076604	yes	yes
ENSG00000077238	yes	yes
ENSG00000077984	yes	yes
ENSG00000078081	yes	yes
ENSG00000078589	yes	yes
ENSG00000079263	yes	NA
ENSG00000081059	yes	yes
ENSG00000081985	yes	NA
ENSG00000083454	yes	yes
ENSG00000083812	yes	NA
ENSG00000084110	yes	NA
ENSG00000085265	yes	yes
ENSG00000085840	yes	NA
ENSG00000086288	yes	NA
ENSG00000087085	yes	NA
ENSG00000088827	yes	NA
ENSG00000089012	yes	NA
ENSG00000089692	yes	yes
ENSG00000090104	yes	NA
ENSG00000090554	yes	NA
ENSG00000090659	yes	NA
ENSG00000091181	yes	NA
ENSG00000092009	yes	NA
ENSG00000093134	yes	NA
ENSG00000096006	yes	NA
ENSG00000099985	yes	NA
ENSG00000099998	yes	NA
ENSG00000100100	yes	yes
ENSG00000100122	yes	NA
ENSG00000100150	yes	yes
ENSG00000100351	yes	yes
ENSG00000100373	yes	NA
ENSG00000100385	yes	yes
ENSG00000100448	yes	NA
ENSG00000100450	yes	yes
ENSG00000100453	yes	NA
ENSG00000100721	yes	yes
ENSG00000100985	yes	NA
ENSG00000101017	yes	yes
ENSG00000101336	yes	NA
ENSG00000101425	yes	yes
ENSG00000101916	yes	yes
ENSG00000102032	yes	yes
ENSG00000102245	yes	yes
ENSG00000102445	yes	yes
ENSG00000102575	yes	NA
ENSG00000103056	yes	NA
ENSG00000103313	yes	yes
ENSG00000103569	yes	yes
ENSG00000104043	yes	NA
ENSG00000104290	yes	NA
ENSG00000104432	yes	NA
ENSG00000104814	yes	yes
ENSG00000104894	yes	yes
ENSG00000104921	yes	yes
ENSG00000105205	yes	yes
ENSG00000105246	yes	NA
ENSG00000105369	yes	yes
ENSG00000105374	yes	yes
ENSG00000105383	yes	yes
ENSG00000105613	yes	NA
ENSG00000105991	yes	NA
ENSG00000107551	yes	yes
ENSG00000107742	yes	NA
ENSG00000108405	yes	NA
ENSG00000108771	yes	NA
ENSG00000109743	yes	yes
ENSG00000109943	yes	NA
ENSG00000110077	yes	yes
ENSG00000110446	yes	yes
ENSG00000110448	yes	NA
ENSG00000110841	yes	NA
ENSG00000110848	yes	yes
ENSG00000110987	yes	yes
ENSG00000111186	yes	NA
ENSG00000111728	yes	NA
ENSG00000111729	yes	yes
ENSG00000111796	yes	yes
ENSG00000111837	yes	NA
ENSG00000111885	yes	yes
ENSG00000111913	yes	yes
ENSG00000112182	yes	NA
ENSG00000112195	yes	NA
ENSG00000112299	yes	yes
ENSG00000112303	yes	NA
ENSG00000112486	yes	NA
ENSG00000112799	yes	yes
ENSG00000113088	yes	NA
ENSG00000113263	yes	yes
ENSG00000113303	yes	NA
ENSG00000114013	yes	yes
ENSG00000114767	yes	yes
ENSG00000115085	yes	NA
ENSG00000115523	yes	NA
ENSG00000115602	yes	NA
ENSG00000115604	yes	NA
ENSG00000115607	yes	NA
ENSG00000115687	yes	yes
ENSG00000115828	yes	NA
ENSG00000115919	yes	yes
ENSG00000116191	yes	NA
ENSG00000116701	yes	NA
ENSG00000116824	yes	yes
ENSG00000117036	yes	NA
ENSG00000117090	yes	NA
ENSG00000117281	yes	NA
ENSG00000117322	yes	NA
ENSG00000117560	yes	NA
ENSG00000117602	yes	yes
ENSG00000118292	yes	NA
ENSG00000118308	yes	NA
ENSG00000118513	yes	yes
ENSG00000119121	yes	NA
ENSG00000119508	yes	NA
ENSG00000119535	yes	NA
ENSG00000119686	yes	NA
ENSG00000121594	yes	NA
ENSG00000121807	yes	NA
ENSG00000121895	yes	NA
ENSG00000122223	yes	NA
ENSG00000122224	yes	NA
ENSG00000122877	yes	NA
ENSG00000123095	yes	NA
ENSG00000123405	yes	NA
ENSG00000123610	yes	NA
ENSG00000124019	yes	NA
ENSG00000124256	yes	NA
ENSG00000124469	yes	NA
ENSG00000124731	yes	yes
ENSG00000125245	yes	yes
ENSG00000125355	yes	NA
ENSG00000125384	yes	yes
ENSG00000125498	yes	NA
ENSG00000125538	yes	yes
ENSG00000125726	yes	NA
ENSG00000125735	yes	NA
ENSG00000125740	yes	NA
ENSG00000125864	yes	NA
ENSG00000126262	yes	yes
ENSG00000126353	yes	yes
ENSG00000126391	yes	NA
ENSG00000126759	yes	NA
ENSG00000126822	yes	NA
ENSG00000127152	yes	yes
ENSG00000127954	yes	NA
ENSG00000128218	yes	yes
ENSG00000128284	yes	yes
ENSG00000128383	yes	NA
ENSG00000128805	yes	NA
ENSG00000129158	yes	NA
ENSG00000129226	yes	NA
ENSG00000129566	yes	NA
ENSG00000130529	yes	NA
ENSG00000131042	yes	NA
ENSG00000132514	yes	NA
ENSG00000132704	yes	NA
ENSG00000133048	yes	NA
ENSG00000134061	yes	yes
ENSG00000134321	yes	NA
ENSG00000134460	yes	NA
ENSG00000134539	yes	yes
ENSG00000134765	yes	yes
ENSG00000134830	yes	yes
ENSG00000134954	yes	yes
ENSG00000135362	yes	yes
ENSG00000135605	yes	yes
ENSG00000135722	yes	NA
ENSG00000135838	yes	yes
ENSG00000135929	yes	yes
ENSG00000136059	yes	NA
ENSG00000136573	yes	yes
ENSG00000136840	yes	yes
ENSG00000137078	yes	NA
ENSG00000137101	yes	NA
ENSG00000137462	yes	yes
ENSG00000137486	yes	NA
ENSG00000137571	yes	NA
ENSG00000137757	yes	NA
ENSG00000137959	yes	NA
ENSG00000138756	yes	yes
ENSG00000138795	yes	yes
ENSG00000139187	yes	NA
ENSG00000139193	yes	yes
ENSG00000140030	yes	yes
ENSG00000140287	yes	NA
ENSG00000140379	yes	yes
ENSG00000140749	yes	NA
ENSG00000140968	yes	yes
ENSG00000141293	yes	yes
ENSG00000141655	yes	yes
ENSG00000142102	yes	NA
ENSG00000142178	yes	NA
ENSG00000144724	yes	NA
ENSG00000144837	yes	NA
ENSG00000145088	yes	yes
ENSG00000145649	yes	yes
ENSG00000146070	yes	NA
ENSG00000146592	yes	yes
ENSG00000146904	yes	NA
ENSG00000147119	yes	yes
ENSG00000147231	yes	NA
ENSG00000148600	yes	NA
ENSG00000149516	yes	NA
ENSG00000149527	yes	NA
ENSG00000150045	yes	NA
ENSG00000150540	yes	yes
ENSG00000150636	yes	NA
ENSG00000150967	yes	NA
ENSG00000151474	yes	yes
ENSG00000152256	yes	NA
ENSG00000152518	yes	yes
ENSG00000152689	yes	yes
ENSG00000152804	yes	yes
ENSG00000153064	yes	NA
ENSG00000153283	yes	yes
ENSG00000153563	yes	yes
ENSG00000154764	yes	NA
ENSG00000154839	yes	NA
ENSG00000155307	yes	NA
ENSG00000155962	yes	NA
ENSG00000156738	yes	yes
ENSG00000158050	yes	yes
ENSG00000158473	yes	yes
ENSG00000158477	yes	NA
ENSG00000158481	yes	NA
ENSG00000158488	yes	NA
ENSG00000158714	yes	NA
ENSG00000158825	yes	yes
ENSG00000159023	yes	NA
ENSG00000159339	yes	yes
ENSG00000159885	yes	NA
ENSG00000160013	yes	yes
ENSG00000160185	yes	yes
ENSG00000160326	yes	yes
ENSG00000160654	yes	yes
ENSG00000160683	yes	yes
ENSG00000160791	yes	yes
ENSG00000160883	yes	NA
ENSG00000161905	yes	yes
ENSG00000162373	yes	NA
ENSG00000162676	yes	yes
ENSG00000162711	yes	yes
ENSG00000162747	yes	yes
ENSG00000163106	yes	NA
ENSG00000163221	yes	yes
ENSG00000163346	yes	yes
ENSG00000163464	yes	yes
ENSG00000163519	yes	yes
ENSG00000163563	yes	yes
ENSG00000163568	yes	NA
ENSG00000163599	yes	NA
ENSG00000163600	yes	NA
ENSG00000163734	yes	NA
ENSG00000163735	yes	yes
ENSG00000163736	yes	NA
ENSG00000164045	yes	NA
ENSG00000164047	yes	yes
ENSG00000164114	yes	NA
ENSG00000164125	yes	yes
ENSG00000164402	yes	yes
ENSG00000164512	yes	yes
ENSG00000164821	yes	NA
ENSG00000164935	yes	NA
ENSG00000165028	yes	NA
ENSG00000165409	yes	NA
ENSG00000166289	yes	NA
ENSG00000166573	yes	NA
ENSG00000167207	yes	yes
ENSG00000167261	yes	yes
ENSG00000167286	yes	yes
ENSG00000167618	yes	yes
ENSG00000167851	yes	NA
ENSG00000168060	yes	NA
ENSG00000168067	yes	yes
ENSG00000168081	yes	yes
ENSG00000168229	yes	yes
ENSG00000168685	yes	NA
ENSG00000168952	yes	NA
ENSG00000169248	yes	NA
ENSG00000169252	yes	yes
ENSG00000169385	yes	yes
ENSG00000169413	yes	yes
ENSG00000169432	yes	NA
ENSG00000169508	yes	yes
ENSG00000169891	yes	NA
ENSG00000170128	yes	yes
ENSG00000170456	yes	NA
ENSG00000170476	yes	NA
ENSG00000170956	yes	NA
ENSG00000171049	yes	yes
ENSG00000171051	yes	yes
ENSG00000171812	yes	NA
ENSG00000171860	yes	yes
ENSG00000172116	yes	yes
ENSG00000172215	yes	yes
ENSG00000172232	yes	yes
ENSG00000172236	yes	NA
ENSG00000172243	yes	NA
ENSG00000172469	yes	NA
ENSG00000172543	yes	NA
ENSG00000172724	yes	NA
ENSG00000173083	yes	yes
ENSG00000173110	yes	yes
ENSG00000173535	yes	yes
ENSG00000173715	yes	NA
ENSG00000173762	yes	yes
ENSG00000173926	yes	NA
ENSG00000174944	yes	yes
ENSG00000174946	yes	yes
ENSG00000175591	yes	yes
ENSG00000176293	yes	NA
ENSG00000176533	yes	yes
ENSG00000177272	yes	yes
ENSG00000177374	yes	NA
ENSG00000177455	yes	yes
ENSG00000178342	yes	NA
ENSG00000178538	yes	NA
ENSG00000178562	yes	NA
ENSG00000178860	yes	NA
ENSG00000179639	yes	NA
ENSG00000180340	yes	yes
ENSG00000180644	yes	yes
ENSG00000180739	yes	yes
ENSG00000180871	yes	yes
ENSG00000181631	yes	yes
ENSG00000182022	yes	NA
ENSG00000182511	yes	NA
ENSG00000182866	yes	yes
ENSG00000183542	yes	NA
ENSG00000183625	yes	NA
ENSG00000183671	yes	yes
ENSG00000183853	yes	NA
ENSG00000183918	yes	yes
ENSG00000184349	yes	NA
ENSG00000184371	yes	NA
ENSG00000184451	yes	NA
ENSG00000184702	yes	yes
ENSG00000185442	yes	NA
ENSG00000185989	yes	yes
ENSG00000186652	yes	NA
ENSG00000186827	yes	NA
ENSG00000187474	yes	yes
ENSG00000187607	yes	NA
ENSG00000187990	yes	yes
ENSG00000188389	yes	yes
ENSG00000188404	yes	yes
ENSG00000189013	yes	NA
ENSG00000196218	yes	NA
ENSG00000196436	yes	NA
ENSG00000196664	yes	yes
ENSG00000196735	yes	NA
ENSG00000197093	yes	NA
ENSG00000197279	yes	NA
ENSG00000197405	yes	yes
ENSG00000197465	yes	NA
ENSG00000197540	yes	yes
ENSG00000197561	yes	yes
ENSG00000197635	yes	NA
ENSG00000197646	yes	NA
ENSG00000197852	yes	NA
ENSG00000197888	yes	NA
ENSG00000198342	yes	NA
ENSG00000198400	yes	yes
ENSG00000198821	yes	NA
ENSG00000198851	yes	yes
ENSG00000203896	yes	yes
ENSG00000204472	yes	yes
ENSG00000204475	yes	yes
ENSG00000204482	yes	yes
ENSG00000205189	yes	NA
ENSG00000205810	yes	NA
ENSG00000205923	yes	NA
ENSG00000206561	yes	NA
ENSG00000213316	yes	NA
ENSG00000213402	yes	NA
ENSG00000213413	yes	NA
ENSG00000213658	yes	yes
ENSG00000213809	yes	NA
ENSG00000221963	yes	yes
ENSG00000226979	yes	NA
ENSG00000227507	yes	yes
ENSG00000239713	yes	NA
ENSG00000239961	yes	NA
ENSG00000239998	yes	yes
ENSG00000240403	yes	NA
ENSG00000240505	yes	yes
ENSG00000241106	yes	yes
ENSG00000243156	yes	NA
ENSG00000257335	yes	NA
ENSG00000269404	yes	yes
ENSG00000271503	yes	yes
ENSG00000275302	yes	NA
ENSG00000276409	yes	yes
ENSG00000276644	yes	NA
ENSG00000277075	yes	yes
ENSG00000278535	yes	NA
ENSG00000069667	yes	NA
ENSG00000115425	yes	yes
ENSG00000119772	yes	NA
ENSG00000123810	yes	NA
ENSG00000124575	yes	yes
ENSG00000124782	yes	NA
ENSG00000135604	yes	yes
ENSG00000146776	yes	NA
ENSG00000168298	yes	yes
ENSG00000169122	yes	yes
ENSG00000170819	yes	NA
ENSG00000186431	yes	NA
ENSG00000187116	yes	NA
ENSG00000197409	yes	yes
ENSG00000198734	yes	NA
ENSG00000274290	yes	yes
ENSG00000275714	yes	yes
ENSG00000131400	yes	yes
ENSG00000133661	yes	yes
ENSG00000168484	yes	yes
ENSG00000204305	yes	yes
ENSG00000001084	yes	NA
ENSG00000023839	yes	NA
ENSG00000023909	yes	NA
ENSG00000065833	yes	yes
ENSG00000100292	yes	yes
ENSG00000103222	yes	yes
ENSG00000104687	yes	NA
ENSG00000136810	yes	yes
ENSG00000160211	yes	NA
ENSG00000168765	yes	yes
ENSG00000181019	yes	NA
ENSG00000198431	yes	NA
ENSG00000019582	yes	yes
ENSG00000036257	yes	yes
ENSG00000073282	yes	yes
ENSG00000079999	yes	yes
ENSG00000092820	yes	yes
ENSG00000108091	yes	yes
ENSG00000113721	yes	yes
ENSG00000116044	yes	yes
ENSG00000117713	yes	yes
ENSG00000118046	yes	yes
ENSG00000120217	yes	yes
ENSG00000121879	yes	yes
ENSG00000124145	yes	yes
ENSG00000127616	yes	yes
ENSG00000127946	yes	yes
ENSG00000132155	yes	yes
ENSG00000134853	yes	yes
ENSG00000135480	yes	yes
ENSG00000135679	yes	yes
ENSG00000139687	yes	yes
ENSG00000141510	yes	yes
ENSG00000142208	yes	yes
ENSG00000143622	yes	yes
ENSG00000143924	yes	yes
ENSG00000147050	yes	NA
ENSG00000147889	yes	yes
ENSG00000148053	yes	yes
ENSG00000148400	yes	yes
ENSG00000152217	yes	yes
ENSG00000160201	yes	yes
ENSG00000163939	yes	NA
ENSG00000166164	yes	NA
ENSG00000167548	yes	yes
ENSG00000168036	yes	yes
ENSG00000170759	yes	yes
ENSG00000171862	yes	yes
ENSG00000172578	yes	yes
ENSG00000172716	yes	NA
ENSG00000174197	yes	yes
ENSG00000174775	yes	yes
ENSG00000181555	yes	yes
ENSG00000182872	yes	yes
ENSG00000186081	yes	yes
ENSG00000189079	yes	NA
ENSG00000196712	yes	yes
ENSG00000206503	yes	NA
ENSG00000213281	yes	yes
ENSG00000213689	yes	yes
ENSG00000157502	yes	yes
ENSG00000162873	yes	yes
ENSG00000091704	yes	yes
ENSG00000137392	yes	yes
ENSG00000141086	yes	yes
ENSG00000152254	yes	yes
ENSG00000168928	yes	yes
ENSG00000170835	yes	yes
ENSG00000204983	yes	yes
ENSG00000240038	yes	NA
ENSG00000117724	yes	NA
ENSG00000131747	yes	NA
ENSG00000148773	yes	NA
ENSG00000156970	yes	NA
ENSG00000014257	yes	yes
ENSG00000107018	yes	yes
ENSG00000120903	yes	NA
ENSG00000158715	yes	NA
ENSG00000167034	yes	yes
ENSG00000005339	yes	yes
ENSG00000066279	yes	yes
ENSG00000074181	yes	yes
ENSG00000078900	yes	yes
ENSG00000080839	yes	NA
ENSG00000083857	yes	yes
ENSG00000084093	yes	NA
ENSG00000085224	yes	yes
ENSG00000100393	yes	yes
ENSG00000103479	yes	yes
ENSG00000109265	yes	yes
ENSG00000111674	yes	NA
ENSG00000114127	yes	yes
ENSG00000114315	yes	NA
ENSG00000116127	yes	yes
ENSG00000116990	yes	NA
ENSG00000125482	yes	NA
ENSG00000134247	yes	yes
ENSG00000134250	yes	NA
ENSG00000134323	yes	yes
ENSG00000136997	yes	yes
ENSG00000137693	yes	yes
ENSG00000147862	yes	NA
ENSG00000153707	yes	yes
ENSG00000157404	yes	yes
ENSG00000168702	yes	yes
ENSG00000173404	yes	yes
ENSG00000178104	yes	yes
ENSG00000179776	yes	yes
ENSG00000182901	yes	yes
ENSG00000183454	yes	yes
ENSG00000204301	yes	yes
ENSG00000080166	yes	yes
ENSG00000143631	yes	yes
ENSG00000161249	yes	NA
ENSG00000167768	yes	NA
ENSG00000167914	yes	yes
ENSG00000173338	yes	yes
ENSG00000181458	yes	NA
ENSG00000186049	yes	yes
ENSG00000186395	yes	NA
ENSG00000189433	yes	yes
ENSG00000196407	yes	NA
ENSG00000204421	yes	yes
ENSG00000244617	yes	yes
ENSG00000134812	yes	yes
ENSG00000157017	yes	yes
ENSG00000168631	yes	yes
ENSG00000229183	yes	yes
ENSG00000229859	yes	yes
ENSG00000069702	yes	NA
ENSG00000070404	yes	NA
ENSG00000079308	yes	NA
ENSG00000092969	yes	yes
ENSG00000105329	yes	NA
ENSG00000106211	yes	yes
ENSG00000106799	yes	NA
ENSG00000107796	yes	yes
ENSG00000107957	yes	NA
ENSG00000118523	yes	NA
ENSG00000119699	yes	NA
ENSG00000120708	yes	NA
ENSG00000130176	yes	yes
ENSG00000135074	yes	NA
ENSG00000138623	yes	yes
ENSG00000140416	yes	yes
ENSG00000146674	yes	NA
ENSG00000148848	yes	yes
ENSG00000149591	yes	NA
ENSG00000163513	yes	NA
ENSG00000168994	yes	NA
ENSG00000171793	yes	yes
ENSG00000183688	yes	yes
ENSG00000187498	yes	NA
